"Analysis","Pipeline version","Sample","MGnify ID","Experiment type","Assembly","ENA run","ENA WGS sequence set"
"MGYA00005185","2.0","ERS494559","MGYS00000410","metagenomic",,"ERR598986",
"MGYA00046740","2.0","ERS689296","MGYS00000974","metagenomic",,"ERR833500",
"MGYA00050345","2.0","ERS1176157","MGYS00000991","metagenomic",,"ERR1424909",
"MGYA00010519","2.0","ERS612889","MGYS00000447","metagenomic",,"ERR1035442",
"MGYA00046752","2.0","ERS689260","MGYS00000974","metagenomic",,"ERR833458",
"MGYA00005261","2.0","ERS493981","MGYS00000410","metagenomic",,"ERR599100",
"MGYA00004688","2.0","ERS667608","MGYS00000462","metagenomic",,"ERR770994",
"MGYA00046821","2.0","ERS689206","MGYS00000974","metagenomic",,"ERR833359",
"MGYA00046518","2.0","ERS689234","MGYS00000974","metagenomic",,"ERR833410",
"MGYA00046534","2.0","ERS689321","MGYS00000974","metagenomic",,"ERR833528",
"MGYA00005076","2.0","ERS491767","MGYS00000410","metagenomic",,"ERR599085",
"MGYA00046499","2.0","ERS689392","MGYS00000974","metagenomic",,"ERR833602",
"MGYA00046664","2.0","ERS689362","MGYS00000974","metagenomic",,"ERR833572",
"MGYA00046722","2.0","ERS689194","MGYS00000974","metagenomic",,"ERR833344",
"MGYA00011103","2.0","ERS399632","MGYS00000360","metagenomic",,"ERR420344",
"MGYA00046736","2.0","ERS689298","MGYS00000974","metagenomic",,"ERR833504",
"MGYA00046751","2.0","ERS689261","MGYS00000974","metagenomic",,"ERR833459",
"MGYA00004652","2.0","ERS667658","MGYS00000462","metagenomic",,"ERR770968",
"MGYA00004666","2.0","ERS667643","MGYS00000462","metagenomic",,"ERR771020",
"MGYA00012629","2.0","ERS1003597","MGYS00000588","metagenomic",,"ERR1163116",
"MGYA00012618","2.0","ERS1003595","MGYS00000588","metagenomic",,"ERR1163091",
"MGYA00005130","2.0","ERS492778","MGYS00000410","metagenomic",,"ERR599157",
"MGYA00046665","2.0","ERS689363","MGYS00000974","metagenomic",,"ERR833573",
"MGYA00046621","2.0","ERS689330","MGYS00000974","metagenomic",,"ERR833539",
"MGYA00004685","2.0","ERS667618","MGYS00000462","metagenomic",,"ERR770997",
"MGYA00004737","2.0","ERS667550","MGYS00000462","metagenomic",,"ERR771089",
"MGYA00005092","2.0","ERS492863","MGYS00000410","metagenomic",,"ERR599161",
"MGYA00046758","2.0","ERS689332","MGYS00000974","metagenomic",,"ERR833542",
"MGYA00011881","2.0","ERS905312","MGYS00000554","metagenomic",,"ERR1056332",
"MGYA00009799","2.0","ERS709861","MGYS00000511","metagenomic",,"ERR864075",
"MGYA00046775","2.0","ERS689171","MGYS00000974","metagenomic",,"ERR833318",
"MGYA00011128","2.0","SRS493240","MGYS00000546","metagenomic",,"SRR1015707",
"MGYA00046671","2.0","ERS689275","MGYS00000974","metagenomic",,"ERR833474",
"MGYA00046733","2.0","ERS689301","MGYS00000974","metagenomic",,"ERR833507",
"MGYA00005282","2.0","ERS494431","MGYS00000410","metagenomic",,"ERR598964",
"MGYA00011123","2.0","ERS399638","MGYS00000360","metagenomic",,"ERR420364",
"MGYA00034824","2.0","ERS819282","MGYS00000641","metagenomic",,"ERR986593",
"MGYA00046666","2.0","ERS689280","MGYS00000974","metagenomic",,"ERR833479",
"MGYA00004671","2.0","ERS667634","MGYS00000462","metagenomic",,"ERR771014",
"MGYA00004738","2.0","ERS667549","MGYS00000462","metagenomic",,"ERR771088",
"MGYA00046701","2.0","ERS689287","MGYS00000974","metagenomic",,"ERR833489",
"MGYA00046561","2.0","ERS689386","MGYS00000974","metagenomic",,"ERR833596",
"MGYA00034846","2.0","ERS819321","MGYS00000641","metagenomic",,"ERR986632",
"MGYA00011868","2.0","ERS905309","MGYS00000554","metagenomic",,"ERR1056326",
"MGYA00046724","2.0","ERS689196","MGYS00000974","metagenomic",,"ERR833346",
"MGYA00046779","2.0","ERS689163","MGYS00000974","metagenomic",,"ERR833310",
"MGYA00046676","2.0","ERS689163","MGYS00000974","metagenomic",,"ERR833309",
"MGYA00046636","2.0","ERS689148","MGYS00000974","metagenomic",,"ERR833291",
"MGYA00005142","2.0","ERS492680","MGYS00000410","metagenomic",,"ERR599096",
"MGYA00004653","2.0","ERS667657","MGYS00000462","metagenomic",,"ERR771105",
"MGYA00046505","2.0","ERS689344","MGYS00000974","metagenomic",,"ERR833554",
"MGYA00005279","2.0","ERS488545","MGYS00000410","metagenomic",,"ERR598969",
"MGYA00005219","2.0","ERS489236","MGYS00000410","metagenomic",,"ERR599045",
"MGYA00005160","2.0","ERS490928","MGYS00000410","metagenomic",,"ERR599027",
"MGYA00046702","2.0","ERS689286","MGYS00000974","metagenomic",,"ERR833486",
"MGYA00005240","2.0","ERS493390","MGYS00000410","metagenomic",,"ERR599052",
"MGYA00028440","2.0","ERS1065430","MGYS00000615","metagenomic",,"ERR1278168",
"MGYA00046672","2.0","ERS689274","MGYS00000974","metagenomic",,"ERR833473",
"MGYA00005168","2.0","ERS490183","MGYS00000410","metagenomic",,"ERR599144",
"MGYA00046759","2.0","ERS689332","MGYS00000974","metagenomic",,"ERR833541",
"MGYA00046589","2.0","ERS689295","MGYS00000974","metagenomic",,"ERR833499",
"MGYA00034859","2.0","ERS819334","MGYS00000641","metagenomic",,"ERR986645",
"MGYA00005112","2.0","ERS492863","MGYS00000410","metagenomic",,"ERR599089",
"MGYA00004725","2.0","ERS667562","MGYS00000462","metagenomic",,"ERR771101",
"MGYA00034842","2.0","ERS819303","MGYS00000641","metagenomic",,"ERR986614",
"MGYA00034871","2.0","ERS819337","MGYS00000641","metagenomic",,"ERR986648",
"MGYA00046825","2.0","ERS689306","MGYS00000974","metagenomic",,"ERR833513",
"MGYA00005063","2.0","ERS491938","MGYS00000410","metagenomic",,"ERR598978",
"MGYA00046741","2.0","ERS689225","MGYS00000974","metagenomic",,"ERR833392",
"MGYA00046546","2.0","ERS689317","MGYS00000974","metagenomic",,"ERR833524",
"MGYA00046501","2.0","ERS689398","MGYS00000974","metagenomic",,"ERR833608",
"MGYA00046523","2.0","ERS689182","MGYS00000974","metagenomic",,"ERR833329",
"MGYA00005260","2.0","ERS490163","MGYS00000410","metagenomic",,"ERR599107",
"MGYA00034829","2.0","ERS819331","MGYS00000641","metagenomic",,"ERR986642",
"MGYA00046824","2.0","ERS689305","MGYS00000974","metagenomic",,"ERR833512",
"MGYA00005065","2.0","ERS494518","MGYS00000410","metagenomic",,"ERR598976",
"MGYA00011862","2.0","ERS905310","MGYS00000554","metagenomic",,"ERR1056328",
"MGYA00011869","2.0","ERS905309","MGYS00000554","metagenomic",,"ERR1056327",
"MGYA00046805","2.0","ERS689242","MGYS00000974","metagenomic",,"ERR833425",
"MGYA00050333","2.0","ERS1173807","MGYS00000990","metagenomic",,"ERR1419295",
"MGYA00004675","2.0","ERS667629","MGYS00000462","metagenomic",,"ERR771010",
"MGYA00034840","2.0","ERS819301","MGYS00000641","metagenomic",,"ERR986612",
"MGYA00046554","2.0","ERS689389","MGYS00000974","metagenomic",,"ERR833599",
"MGYA00046780","2.0","ERS689164","MGYS00000974","metagenomic",,"ERR833311",
"MGYA00010427","2.0","SRS190925","MGYS00000296","metagenomic",,"SRR192262",
"MGYA00005116","2.0","ERS491913","MGYS00000410","metagenomic",,"ERR598946",
"MGYA00005085","2.0","ERS494628","MGYS00000410","metagenomic",,"ERR599001",
"MGYA00004752","2.0","ERS667528","MGYS00000462","metagenomic",,"ERR771072",
"MGYA00011117","2.0","ERS399636","MGYS00000360","metagenomic",,"ERR420358",
"MGYA00005209","2.0","ERS490714","MGYS00000410","metagenomic",,"ERR599124",
"MGYA00050327","2.0","ERS1173801","MGYS00000990","metagenomic",,"ERR1419289",
"MGYA00004736","2.0","ERS667551","MGYS00000462","metagenomic",,"ERR771090",
"MGYA00046581","2.0","ERS689210","MGYS00000974","metagenomic",,"ERR833363",
"MGYA00004792","2.0","ERS667478","MGYS00000462","metagenomic",,"ERR771028",
"MGYA00004787","2.0","ERS667483","MGYS00000462","metagenomic",,"ERR771034",
"MGYA00046649","2.0","ERS689136","MGYS00000974","metagenomic",,"ERR833278",
"MGYA00004774","2.0","ERS667496","MGYS00000462","metagenomic",,"ERR771048",
"MGYA00010425","2.0","SRS190927","MGYS00000296","metagenomic",,"SRR192264",
"MGYA00011870","2.0","ERS905308","MGYS00000554","metagenomic",,"ERR1056324",
"MGYA00004731","2.0","ERS667556","MGYS00000462","metagenomic",,"ERR771095",
"MGYA00046743","2.0","ERS689228","MGYS00000974","metagenomic",,"ERR833398",
"MGYA00034828","2.0","ERS819330","MGYS00000641","metagenomic",,"ERR986641",
"MGYA00046516","2.0","ERS689238","MGYS00000974","metagenomic",,"ERR833416",
"MGYA00005245","2.0","ERS487899","MGYS00000410","metagenomic",,"ERR598955",
"MGYA00012584","2.0","ERS1003595","MGYS00000588","metagenomic",,"ERR1163089",
"MGYA00046515","2.0","ERS689238","MGYS00000974","metagenomic",,"ERR833417",
"MGYA00004753","2.0","ERS667526","MGYS00000462","metagenomic",,"ERR771071",
"MGYA00046602","2.0","ERS689231","MGYS00000974","metagenomic",,"ERR833404",
"MGYA00010422","2.0","SRS190982","MGYS00000296","metagenomic",,"SRR192667",
"MGYA00028456","2.0","ERS1065423","MGYS00000615","metagenomic",,"ERR1278161",
"MGYA00046720","2.0","ERS689246","MGYS00000974","metagenomic",,"ERR833434",
"MGYA00028452","2.0","ERS1065426","MGYS00000615","metagenomic",,"ERR1278164",
"MGYA00046757","2.0","ERS689333","MGYS00000974","metagenomic",,"ERR833543",
"MGYA00005046","2.0","ERS491767","MGYS00000410","metagenomic",,"ERR599071",
"MGYA00046695","2.0","ERS689215","MGYS00000974","metagenomic",,"ERR833371",
"MGYA00005188","2.0","ERS493044","MGYS00000410","metagenomic",,"ERR599038",
"MGYA00005211","2.0","ERS490928","MGYS00000410","metagenomic",,"ERR599122",
"MGYA00046659","2.0","ERS689144","MGYS00000974","metagenomic",,"ERR833287",
"MGYA00005205","2.0","ERS491980","MGYS00000410","metagenomic",,"ERR599128",
"MGYA00046669","2.0","ERS689277","MGYS00000974","metagenomic",,"ERR833476",
"MGYA00046688","2.0","ERS689217","MGYS00000974","metagenomic",,"ERR833378",
"MGYA00011107","2.0","ERS399632","MGYS00000360","metagenomic",,"ERR420348",
"MGYA00046745","2.0","ERS689402","MGYS00000974","metagenomic",,"ERR833612",
"MGYA00046802","2.0","ERS689371","MGYS00000974","metagenomic",,"ERR833581",
"MGYA00034830","2.0","ERS819307","MGYS00000641","metagenomic",,"ERR986618",
"MGYA00046770","2.0","ERS689266","MGYS00000974","metagenomic",,"ERR833465",
"MGYA00046681","2.0","ERS689158","MGYS00000974","metagenomic",,"ERR833302",
"MGYA00005055","2.0","ERS490124","MGYS00000410","metagenomic",,"ERR599173",
"MGYA00004711","2.0","ERS667579","MGYS00000462","metagenomic",,"ERR770969",
"MGYA00005090","2.0","ERS491836","MGYS00000410","metagenomic",,"ERR599163",
"MGYA00005045","2.0","ERS493670","MGYS00000410","metagenomic",,"ERR599070",
"MGYA00050334","2.0","ERS1173806","MGYS00000990","metagenomic",,"ERR1419294",
"MGYA00046655","2.0","ERS689141","MGYS00000974","metagenomic",,"ERR833283",
"MGYA00009801","2.0","ERS709859","MGYS00000511","metagenomic",,"ERR864073",
"MGYA00046545","2.0","ERS689318","MGYS00000974","metagenomic",,"ERR833525",
"MGYA00004644","2.0","ERS667668","MGYS00000462","metagenomic",,"ERR771106",
"MGYA00005099","2.0","ERS492012","MGYS00000410","metagenomic",,"ERR599168",
"MGYA00004791","2.0","ERS667479","MGYS00000462","metagenomic",,"ERR771029",
"MGYA00046685","2.0","ERS689161","MGYS00000974","metagenomic",,"ERR833306",
"MGYA00004782","2.0","ERS667488","MGYS00000462","metagenomic",,"ERR771039",
"MGYA00046654","2.0","ERS689140","MGYS00000974","metagenomic",,"ERR833282",
"MGYA00005088","2.0","ERS489585","MGYS00000410","metagenomic",,"ERR599002",
"MGYA00046787","2.0","ERS689218","MGYS00000974","metagenomic",,"ERR833383",
"MGYA00046607","2.0","ERS689228","MGYS00000974","metagenomic",,"ERR833401",
"MGYA00046658","2.0","ERS689143","MGYS00000974","metagenomic",,"ERR833286",
"MGYA00046804","2.0","ERS689242","MGYS00000974","metagenomic",,"ERR833424",
"MGYA00046713","2.0","ERS689245","MGYS00000974","metagenomic",,"ERR833433",
"MGYA00010419","2.0","SRS190978","MGYS00000296","metagenomic",,"SRR192660",
"MGYA00005203","2.0","ERS490183","MGYS00000410","metagenomic",,"ERR598994",
"MGYA00011871","2.0","ERS905308","MGYS00000554","metagenomic",,"ERR1056325",
"MGYA00005223","2.0","ERS488621","MGYS00000410","metagenomic",,"ERR599049",
"MGYA00034802","2.0","ERS819310","MGYS00000641","metagenomic",,"ERR986621",
"MGYA00005242","2.0","ERS491492","MGYS00000410","metagenomic",,"ERR599050",
"MGYA00034810","2.0","ERS819318","MGYS00000641","metagenomic",,"ERR986629",
"MGYA00005289","2.0","ERS488346","MGYS00000410","metagenomic",,"ERR599092",
"MGYA00046538","2.0","ERS689228","MGYS00000974","metagenomic",,"ERR833397",
"MGYA00012578","2.0","ERS1003595","MGYS00000588","metagenomic",,"ERR1163083",
"MGYA00012632","2.0","ERS1003599","MGYS00000588","metagenomic",,"ERR1163133",
"MGYA00005069","2.0","ERS490002","MGYS00000410","metagenomic",,"ERR598972",
"MGYA00046742","2.0","ERS689225","MGYS00000974","metagenomic",,"ERR833393",
"MGYA00005657","2.0","ERS700853","MGYS00000474","metagenomic",,"ERR845264",
"MGYA00034853","2.0","ERS819324","MGYS00000641","metagenomic",,"ERR986635",
"MGYA00046667","2.0","ERS689279","MGYS00000974","metagenomic",,"ERR833478",
"MGYA00046788","2.0","ERS689218","MGYS00000974","metagenomic",,"ERR833382",
"MGYA00046598","2.0","ERS689288","MGYS00000974","metagenomic",,"ERR833492",
"MGYA00050352","2.0","ERS1176150","MGYS00000991","metagenomic",,"ERR1424902",
"MGYA00005143","2.0","ERS488599","MGYS00000410","metagenomic",,"ERR599097",
"MGYA00034848","2.0","ERS819319","MGYS00000641","metagenomic",,"ERR986630",
"MGYA00046620","2.0","ERS689329","MGYS00000974","metagenomic",,"ERR833538",
"MGYA00046613","2.0","ERS689186","MGYS00000974","metagenomic",,"ERR833333",
"MGYA00046784","2.0","ERS689168","MGYS00000974","metagenomic",,"ERR833315",
"MGYA00005172","2.0","ERS492778","MGYS00000410","metagenomic",,"ERR598956",
"MGYA00010583","2.0","ERS612890","MGYS00000447","metagenomic",,"ERR688342",
"MGYA00005177","2.0","ERS490885","MGYS00000410","metagenomic",,"ERR599035",
"MGYA00083095","2.0","SRS024764","MGYS00001281","metagenomic",,"SRR038652",
"MGYA00046498","2.0","ERS689391","MGYS00000974","metagenomic",,"ERR833601",
"MGYA00005120","2.0","ERS490085","MGYS00000410","metagenomic",,"ERR599018",
"MGYA00046547","2.0","ERS689320","MGYS00000974","metagenomic",,"ERR833527",
"MGYA00046537","2.0","ERS689228","MGYS00000974","metagenomic",,"ERR833396",
"MGYA00012625","2.0","ERS1003599","MGYS00000588","metagenomic",,"ERR1163134",
"MGYA00011122","2.0","ERS399638","MGYS00000360","metagenomic",,"ERR420363",
"MGYA00046638","2.0","ERS689251","MGYS00000974","metagenomic",,"ERR833446",
"MGYA00046803","2.0","ERS689370","MGYS00000974","metagenomic",,"ERR833580",
"MGYA00005221","2.0","ERS494274","MGYS00000410","metagenomic",,"ERR599047",
"MGYA00046536","2.0","ERS689224","MGYS00000974","metagenomic",,"ERR833391",
"MGYA00046497","2.0","ERS689390","MGYS00000974","metagenomic",,"ERR833600",
"MGYA00046769","2.0","ERS689265","MGYS00000974","metagenomic",,"ERR833464",
"MGYA00005170","2.0","ERS490029","MGYS00000410","metagenomic",,"ERR599146",
"MGYA00005133","2.0","ERS490633","MGYS00000410","metagenomic",,"ERR599154",
"MGYA00012640","2.0","ERS1003597","MGYS00000588","metagenomic",,"ERR1163117",
"MGYA00005049","2.0","ERS489043","MGYS00000410","metagenomic",,"ERR599074",
"MGYA00046568","2.0","ERS689350","MGYS00000974","metagenomic",,"ERR833560",
"MGYA00005127","2.0","ERS489134","MGYS00000410","metagenomic",,"ERR599013",
"MGYA00050348","2.0","ERS1176154","MGYS00000991","metagenomic",,"ERR1424906",
"MGYA00004646","2.0","ERS667665","MGYS00000462","metagenomic",,"ERR771016",
"MGYA00005214","2.0","ERS491095","MGYS00000410","metagenomic",,"ERR599121",
"MGYA00046624","2.0","ERS689323","MGYS00000974","metagenomic",,"ERR833530",
"MGYA00012598","2.0","ERS1003597","MGYS00000588","metagenomic",,"ERR1163106",
"MGYA00004757","2.0","ERS667520","MGYS00000462","metagenomic",,"ERR771067",
"MGYA00004745","2.0","ERS667538","MGYS00000462","metagenomic",,"ERR771081",
"MGYA00005194","2.0","ERS492888","MGYS00000410","metagenomic",,"ERR599091",
"MGYA00046678","2.0","ERS689157","MGYS00000974","metagenomic",,"ERR833301",
"MGYA00050347","2.0","ERS1176155","MGYS00000991","metagenomic",,"ERR1424907",
"MGYA00004707","2.0","ERS667585","MGYS00000462","metagenomic",,"ERR770973",
"MGYA00034874","2.0","ERS819274","MGYS00000641","metagenomic",,"ERR986583",
"MGYA00004723","2.0","ERS667564","MGYS00000462","metagenomic",,"ERR771103",
"MGYA00046755","2.0","ERS689339","MGYS00000974","metagenomic",,"ERR833549",
"MGYA00046679","2.0","ERS689156","MGYS00000974","metagenomic",,"ERR833300",
"MGYA00028419","2.0","ERS1058988","MGYS00000612","metagenomic",,"ERR1260471",
"MGYA00005111","2.0","ERS488830","MGYS00000410","metagenomic",,"ERR599082",
"MGYA00004678","2.0","ERS667626","MGYS00000462","metagenomic",,"ERR771006",
"MGYA00010577","2.0","ERS612898","MGYS00000447","metagenomic",,"ERR688350",
"MGYA00011129","2.0","SRS493241","MGYS00000546","metagenomic",,"SRR1015709",
"MGYA00005220","2.0","ERS490373","MGYS00000410","metagenomic",,"ERR599044",
"MGYA00005210","2.0","ERS491110","MGYS00000410","metagenomic",,"ERR599125",
"MGYA00046533","2.0","ERS689322","MGYS00000974","metagenomic",,"ERR833529",
